,Bunker_Oil,Dry_Bulk_Index,USD_INR,Commodity_Gold,BDI_MA7,BDI_MA30,Oil_Daily_Return
2023-11-29,77.86000061035156,8.710000038146973,83.41809844970703,2047.0999755859375,7.338571412222726,6.068333355585734,0.02070535718835509
2023-11-30,75.95999908447266,9.329999923706055,83.3302993774414,2038.0999755859375,7.637142862592425,6.194000021616618,0.018976532898155263
2023-12-01,74.06999969482422,10.039999961853027,83.35269927978516,2071.0,8.02428572518485,6.338000011444092,-0.02440279361655051
2023-12-02,74.06999969482422,10.039999961853027,83.35269927978516,2071.0,8.384285722460065,6.512666670481364,-0.024881508852397816
2023-12-03,74.06999969482422,10.039999961853027,83.35269927978516,2071.0,8.744285719735283,6.6803333282470705,0.0
2023-12-04,73.04000091552734,9.34000015258789,83.21859741210938,2024.0999755859375,9.104285717010498,6.84333332379659,0.0
2023-12-05,72.31999969482422,8.300000190734863,83.41709899902344,2018.5,9.328571455819267,6.982999992370606,-0.013905748393959416
2023-12-06,69.37999725341797,8.229999542236328,83.31590270996094,2030.5,9.400000027247838,7.08799999554952,-0.009857628856492329
2023-12-07,69.33999633789062,8.34000015258789,83.28959655761719,2029.9000244140625,9.331428527832031,7.186666647593181,-0.04065268879718564
2023-12-08,71.2300033569336,8.699999809265137,83.35489654541016,1998.300048828125,9.189999989100865,7.291333325703939,-0.0005765482431663305
2023-12-09,71.2300033569336,8.699999809265137,83.35489654541016,1998.300048828125,8.998571395874023,7.401333316167196,0.027257097185772183
2023-12-10,71.2300033569336,8.699999809265137,83.35489654541016,1998.300048828125,8.807142802647181,7.4979999701182045,0.0
2023-12-11,71.31999969482422,8.600000381469727,83.43009948730469,1978.0,8.615714209420341,7.597999970118205,0.0
2023-12-12,68.61000061035156,9.4399995803833,83.34349822998047,1977.800048828125,8.50999995640346,7.694666655858358,0.0012634610929280754
2023-12-13,69.47000122070312,8.869999885559082,83.39600372314453,1982.300048828125,8.672857012067523,7.81933331489563,-0.03799774391571298
2023-12-14,71.58000183105469,9.239999771118164,83.2853012084961,2030.199951171875,8.764285632542201,7.916666650772095,0.012534624729646282
2023-12-15,71.43000030517578,9.920000076293945,83.29660034179688,2021.0999755859375,8.892857006617955,8.02699998219808,0.030372831053337546
2023-12-16,71.43000030517578,9.920000076293945,83.29660034179688,2021.0999755859375,9.067142759050641,8.152666648228964,-0.002095578681779675
2023-12-17,71.43000030517578,9.920000076293945,83.29660034179688,2021.0999755859375,9.24142851148333,8.268666648864746,0.0
2023-12-18,72.47000122070312,10.600000381469727,83.04170227050781,2026.300048828125,9.415714263916016,8.385333315531414,0.0
2023-12-19,73.44000244140625,9.779999732971191,83.11119842529297,2038.4000244140625,9.701428549630302,8.524666659037273,0.014559721560745809
2023-12-20,74.22000122070312,10.039999961853027,83.09159851074219,2034.5,9.75,8.63666664759318,0.013384865521790745
2023-12-21,73.88999938964844,9.970000267028809,83.26719665527344,2039.0999755859375,9.917142868041992,8.75733331044515,0.010620898057828843
2023-12-22,73.55999755859375,10.4399995803833,83.13159942626953,2057.10009765625,10.021428653172084,8.87133331298828,-0.004446265502925373
2023-12-23,73.55999755859375,10.4399995803833,83.13159942626953,2057.10009765625,10.095714296613421,8.998666636149089,-0.004466123071871553
2023-12-24,73.55999755859375,10.4399995803833,83.13159942626953,2057.10009765625,10.169999940054756,9.125999959309896,0.0
2023-12-25,73.55999755859375,10.4399995803833,83.16500091552734,2057.10009765625,10.244285583496094,9.223333279291788,0.0
2023-12-26,75.56999969482422,10.399999618530273,83.17230224609375,2058.199951171875,10.221428326198033,9.320666599273682,0.0
2023-12-27,74.11000061035156,10.869999885559082,83.18280029296875,2081.89990234375,10.309999738420759,9.416666587193808,0.027324662900232166
2023-12-28,71.7699966430664,11.649999618530273,83.26719665527344,2073.89990234375,10.428571156093053,9.519999917348226,-0.019319823876784437
2023-12-29,71.6500015258789,11.5600004196167,82.302001953125,2062.39990234375,10.668571063450404,9.648333231608072,-0.0315747395495003
2023-12-30,71.6500015258789,11.5600004196167,82.302001953125,2062.39990234375,10.82857118334089,9.74333324432373,-0.0016719398467338609
2023-12-31,71.6500015258789,11.5600004196167,82.302001953125,2062.39990234375,10.988571303231376,9.817666594187418,0.0
2024-01-01,71.6500015258789,11.5600004196167,83.24859619140625,2062.39990234375,11.148571423121862,9.868333276112875,0.0
2024-01-02,70.37999725341797,10.619999885559082,83.20259857177734,2064.39990234375,11.308571543012347,9.91899995803833,0.0
2024-01-03,72.69999694824219,10.140000343322754,83.25700378417969,2034.199951171875,11.34000015258789,9.938333288828533,-0.01772511158987533
2024-01-04,72.19000244140625,10.899999618530273,83.31809997558594,2042.300048828125,11.235714503696986,9.964999961853028,0.03296390715206443
2024-01-05,73.80999755859375,10.609999656677246,83.2406005859375,2042.4000244140625,11.12857164655413,10.051666609446208,-0.007015055409136051
2024-01-06,73.80999755859375,10.609999656677246,83.2406005859375,2042.4000244140625,10.992857251848493,10.130999946594239,0.022440712874367774
2024-01-07,73.80999755859375,10.609999656677246,83.2406005859375,2042.4000244140625,10.857142857142858,10.20666659673055,0.0
2024-01-08,70.7699966430664,9.609999656677246,83.19110107421875,2026.5999755859375,10.72142846243722,10.270333258310954,0.0
2024-01-09,72.23999786376953,9.0,83.05069732666016,2026.4000244140625,10.442856924874443,10.300666586558025,-0.041186844818875024
2024-01-10,71.37000274658203,9.550000190734863,83.131103515625,2021.699951171875,10.211428369794573,10.310666592915853,0.020771531587279624
2024-01-11,72.0199966430664,9.4399995803833,83.02559661865234,2014.300048828125,10.127142633710589,10.342333253224691,-0.012043122133366335
2024-01-12,72.68000030517578,9.5,83.07610321044922,2046.699951171875,9.918571199689593,10.342333253224691,0.009107382254031071
2024-01-13,72.68000030517578,9.5,83.07610321044922,2046.699951171875,9.759999820164271,10.363333257039388,0.009164172353136602
2024-01-14,72.68000030517578,9.5,83.07610321044922,2046.699951171875,9.601428440638951,10.371999931335449,0.0
2024-01-15,72.68000030517578,9.5,82.87210083007812,2046.699951171875,9.44285706111363,10.357999928792317,0.0
2024-01-16,72.4000015258789,9.770000457763672,82.8593978881836,2026.0,9.427142824445452,10.343999926249186,0.0
2024-01-17,72.55999755859375,10.0600004196167,83.08899688720703,2002.5999755859375,9.537142889840263,10.338999938964843,-0.0038524873159216932
2024-01-18,74.08000183105469,11.1899995803833,83.17759704589844,2018.5999755859375,9.61000006539481,10.32099994023641,0.0022098899080500445
2024-01-19,73.41000366210938,11.050000190734863,83.16059875488281,2026.5,9.86000006539481,10.367999935150147,0.02094824040248211
